"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1899","TC1100012514.hg.1","DPAGT1","1798","dolichyl-phosphate N-acetylglucosaminephosphotransferase 1",1.26085095333828,6.10643951681904,4.8057146021393,0.000111775628335032,0.000489946302569116,0.954454700277939
"1900","TC1100012681.hg.1","SIAE","54414","sialic acid acetylesterase",-1.54657914860781,6.07991003345258,-5.70503897196212,1.47110903962712e-05,0.000101290431397088,2.97799934977891
"1901","TC1100012686.hg.1","ESAM","90952","endothelial cell adhesion molecule",-1.46373713623712,6.38110733840473,-6.47686572099317,2.77275154950925e-06,3.17868788057884e-05,4.64904488017042
"1902","TC1100012687.hg.1","MSANTD2","79684","Myb/SANT DNA binding domain containing 2",1.46053539674036,3.73189124793093,5.77679777597271,1.25584634437602e-05,9.18228536608947e-05,3.13628511498989
"1903","TC1100012775.hg.1","ETS1","2113","ETS proto-oncogene 1, transcription factor",1.40571277686235,8.00148773276297,6.27700771656214,4.24095591890087e-06,4.35404807673823e-05,4.22329495003738
"1904","TC1100012957.hg.1","TRIM22","10346","tripartite motif containing 22",-1.47495402368761,7.72003821728188,-3.93629865412979,0.000835932287604614,0.00235775773426942,-1.03536520808807
"1905","TC1100012958.hg.1","OR56B1","387748","olfactory receptor family 56 subfamily B member 1",1.160792945975,2.86243848011251,3.40598271448767,0.00284784241012311,0.0063042797962476,-2.23144633817803
"1906","TC1100012961.hg.1","CAND1.11","100130460","uncharacterized LOC100130460",-0.789099821690308,4.32101465529265,-3.89181509427615,0.000926873340280882,0.002556510347521,-1.13672350472069
"1907","TC1100012966.hg.1","MICAL2","9645","microtubule associated monooxygenase, calponin and LIM domain containing 2",0.894244782158637,7.92323170721848,3.40217227740818,0.00287284154448122,0.00635049183516901,-2.23991172815766
"1908","TC1100012974.hg.1","C11orf58","10944","chromosome 11 open reading frame 58",-0.657675738456401,7.77323709498176,-3.146880228441,0.00514086849867305,0.0104112045982636,-2.80105562579806
"1909","TC1100012976.hg.1","NUCB2","4925","nucleobindin 2",-0.774873461143436,6.53019704053484,-3.12214760663596,0.00543661686608974,0.0109252587739602,-2.85471217513383
"1910","TC1100012984.hg.1","NAT10","55226","N-acetyltransferase 10",1.56900802057364,4.64946887510845,5.6862840701038,1.53336266800139e-05,0.000104596908310088,2.93653905556093
"1911","TC1100013001.hg.1","CLP1","10978","cleavage factor polyribonucleotide kinase subunit 1",-0.915946309552477,4.97652973137744,-4.73153193227066,0.000132539749274425,0.000554148091989,0.785067691743527
"1912","TC1100013012.hg.1","STX3","6809","syntaxin 3",-1.16623789507971,7.94110255360692,-4.07681388236428,0.000603168236148421,0.00183090489553594,-0.714460366159258
"1913","TC1100013014.hg.1","MS4A7","58475","membrane spanning 4-domains A7",0.893565611548325,6.12919407176711,3.06028722667029,0.00625049012398425,0.012251703170474,-2.98829515092765
"1914","TC1100013015.hg.1","MS4A14","84689","membrane spanning 4-domains A14",1.9480917024625,5.78521887629688,6.12023770917595,5.93994286241059e-06,5.43638680253971e-05,3.8858221583935
"1915","TC1100013025.hg.1","TTC9C","283237","tetratricopeptide repeat domain 9C",0.942741237287946,5.68130728175709,4.55422226466442,0.000199441833814289,0.000754644776594605,0.379384758899597
"1916","TC1100013057.hg.1","TCIRG1","10312","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3",-0.596903966682174,8.12989862051185,-2.9863802394973,0.00737818232764188,0.0140856208073163,-3.14666044737832
"1917","TC1100013081.hg.1","FUT4","2526","fucosyltransferase 4",-1.05574697216696,4.78782752701088,-4.23084529769774,0.000421792420460291,0.00135513281121456,-0.361802232544523
"1918","TC1100013094.hg.1","PTS","5805","6-pyruvoyltetrahydropterin synthase",-0.593760731990943,4.96334609323323,-2.56159457527919,0.018741772083955,0.0313380336691539,-4.02552879433715
"1919","TC1100013096.hg.1","RBM7","10179","RNA binding motif protein 7",-1.30818006703438,5.07212361290354,-4.6012690248699,0.000178917006473216,0.000696374532355734,0.487118765088252
"1920","TC1100013110.hg.1","STT3A","3703","STT3 oligosaccharyltransferase complex catalytic subunit A",1.070426542504,8.93754621584532,5.51224049981128,2.25683552824492e-05,0.000140899731628264,2.55006634721166
"1921","TC1100013144.hg.1","ZBED5","58486","zinc finger BED-type containing 5",1.02991237580518,5.16696053916992,4.91742668414657,8.65427820029668e-05,0.000403866316013845,1.20903507506086
"1922","TC1100013150.hg.1","TPH1","7166","tryptophan hydroxylase 1",0.660509979936358,2.19895489679006,2.67628658096057,0.0146303241093706,0.0252586313098999,-3.79413951188763
"1923","TC1100013161.hg.1","CD59","966","CD59 molecule (CD59 blood group)",-1.14642740721848,6.20490912286656,-4.01024452976552,0.000704029813316485,0.00206122797054636,-0.866613001641954
"1924","TC1100013172.hg.1","INTS5","80789","integrator complex subunit 5",0.688643852951335,4.07998431773628,2.88256868655905,0.00929877934847857,0.0171498445468946,-3.36664718730178
"1925","TC1100013174.hg.1","BSCL2","26580","BSCL2 lipid droplet biogenesis associated, seipin",-0.700482089129771,5.72643745914308,-3.6023145083379,0.00181229081952398,0.00436603251917299,-1.79234923000894
"1926","TC1100013185.hg.1","FAU","2197","FAU ubiquitin like and ribosomal protein S30 fusion",-1.19714257083881,7.03407737805916,-3.94358885289714,0.000821901174513828,0.00232670553079282,-1.01874209223084
"1927","TC1100013186.hg.1","SYVN1","84447","synoviolin 1",0.867109464748917,7.56537657220211,4.11950140637948,0.000546233418253058,0.0016891555504211,-0.61679762228268
"1928","TC1100013193.hg.1","PTPRCAP","5790","protein tyrosine phosphatase receptor type C associated protein",1.42918072362333,7.41301797856086,5.2156567993189,4.3928643069578e-05,0.000239046326244347,1.88489463084371
"1929","TC1100013221.hg.1","CASP1","834","caspase 1",-1.63050382774934,6.89273508028376,-5.81698650078553,1.1496610472566e-05,8.60945577622044e-05,3.22468904555909
"1930","TC1100013222.hg.1","CARD16","114769","caspase recruitment domain family member 16",-1.50772281611094,7.87122591782095,-5.4688030031342,2.48666371348378e-05,0.000152568211902989,2.45314344385904
"1931","TC1100013230.hg.1","BCL9L","283149","BCL9 like",1.00490939500618,7.23756877486273,4.76055270698637,0.000123987560313477,0.000528434067018695,0.8513615129803
"1932","TC1200006450.hg.1","WNK1","65125","WNK lysine deficient protein kinase 1",0.705636422014928,7.5098098583662,2.47191721533061,0.022690691216541,0.0369383345385551,-4.20294210441625
"1933","TC1200006520.hg.1","TSPAN9","10867","tetraspanin 9",-1.44444680334048,5.26784244314647,-6.62299220974102,2.03894739721486e-06,2.53224112234748e-05,4.95706334224558
"1934","TC1200006643.hg.1","PTMS","5763","parathymosin",0.724324940650916,6.21736326575325,3.74438243285985,0.00130469452973555,0.00337685642990378,-1.47160012081706
"1935","TC1200006645.hg.1","CD4","920","CD4 molecule",1.05928698275129,6.69725857440193,2.49458053512675,0.0216249551220031,0.0354406855848365,-4.15841109914345
"1936","TC1200006648.hg.1","USP5","8078","ubiquitin specific peptidase 5",0.43479340165573,3.99730736624059,2.36011426501245,0.0287041550528326,0.0452450345766245,-4.41944472501699
"1937","TC1200006700.hg.1","FOXJ2","55810","forkhead box J2",1.27919184594154,6.37260571764943,5.68381582068797,1.54175400503312e-05,0.000104596908310088,2.93107988732257
"1938","TC1200006721.hg.1","CLEC4D","338339","C-type lectin domain family 4 member D",-2.35965276435158,5.80795117772241,-8.69750781212153,3.52981659718048e-08,1.56805314220902e-06,9.01408817735066
"1939","TC1200006738.hg.1","KLRG1","10219","killer cell lectin like receptor G1",2.17544143630232,6.77859821619228,6.43060778213668,3.05792301759964e-06,3.37980965103118e-05,4.55095821256875
"1940","TC1200006771.hg.1","CLEC2D","29121","C-type lectin domain family 2 member D",1.45406116196213,7.89526100814697,5.39453465978643,2.93648828308816e-05,0.000174602006021458,2.28701637166209
"1941","TC1200006787.hg.1","GABARAPL1","23710","GABA type A receptor associated protein like 1",-1.22251216024213,6.72055868518671,-3.31337476997858,0.00352036282631764,0.00754713515433295,-2.4364906491293
"1942","TC1200006788.hg.1","KLRD1","3824","killer cell lectin like receptor D1",1.95720091566334,7.51346791852895,4.02674427705604,0.000677559079376271,0.00199637943030509,-0.828919518262837
"1943","TC1200006909.hg.1","EMP1","2012","epithelial membrane protein 1",-0.731492750263387,3.67885469959416,-3.7162474878572,0.00139253831668733,0.00352522028662766,-1.53528936443139
"1944","TC1200007037.hg.1","PDE3A","5139","phosphodiesterase 3A",-0.861841163819449,3.43095904764015,-3.53135514827521,0.00213461462467602,0.00497574145610656,-1.95167116769104
"1945","TC1200007053.hg.1","SPX","80763","spexin hormone",-1.07269310441482,3.61908738035596,-3.74807000204629,0.00129359635250228,0.00335753660031492,-1.46324691112381
"1946","TC1200007061.hg.1","CMAS","55907","cytidine monophosphate N-acetylneuraminic acid synthetase",1.26710228183912,4.07301087787151,5.10700043515114,5.61886675339747e-05,0.000286841595587805,1.6393710379223
"1947","TC1200007137.hg.1","FGFR1OP2","26127","FGFR1 oncogene partner 2",-0.665064259528779,5.68397394668754,-2.70216849603754,0.0138288390746476,0.0240909639988205,-3.7412688988103
"1948","TC1200007147.hg.1","ARNTL2","56938","aryl hydrocarbon receptor nuclear translocator like 2",-0.541033356875865,2.32924162517204,-2.51239469874062,0.0208203658730369,0.0342793087916733,-4.12326151622516
"1949","TC1200007161.hg.1","MRPS35","60488","mitochondrial ribosomal protein S35",-0.563725980074302,5.49367536844551,-2.44487860879063,0.0240264128427583,0.0387847754484778,-4.25579200739558
"1950","TC1200007408.hg.1","TMEM117","84216","transmembrane protein 117",1.24402360997269,4.2223931796892,4.61343775771424,0.00017396454998874,0.000683432160670049,0.514975091646196
"1951","TC1200007418.hg.1","ANO6","196527","anoctamin 6",-1.42386552469317,8.11336869795706,-5.11240659297597,5.55033119326287e-05,0.000284917001254161,1.65160775033356
"1952","TC1200007461.hg.1","PCED1B","91523","PC-esterase domain containing 1B",1.98349170574534,7.60109758682741,8.92349694651513,2.34786846452104e-08,1.17903829413991e-06,9.42020166833979
"1953","TC1200007647.hg.1","ACVR1B","91","activin A receptor type 1B",-1.02198828393199,5.90092766315788,-4.78325976411026,0.000117687220198758,0.00050909640198339,0.903207462587706
"1954","TC1200007652.hg.1","TAMALIN","160622","trafficking regulator and scaffold protein tamalin",-1.15358818248322,4.92390358285724,-5.4580730734101,2.54703119512381e-05,0.000155446289583514,2.4291739068596
"1955","TC1200007701.hg.1","ZNF740","283337","zinc finger protein 740",0.820174691381636,5.34937976850067,3.76503561545659,0.0012437315678458,0.00324268614190045,-1.42479950179133
"1956","TC1200007709.hg.1","PFDN5","5204","prefoldin subunit 5",-1.33577628751196,7.2181219793381,-6.68733411690153,1.78241747261309e-06,2.28109936938296e-05,5.09179605245755
"1957","TC1200007816.hg.1","DGKA","1606","diacylglycerol kinase alpha",0.731056338940355,5.70377409719714,3.24019387957979,0.00415963632851049,0.00868784802790165,-2.59741983188958
"1958","TC1200007826.hg.1","RPL41","6171","ribosomal protein L41",-2.33526798533998,7.94449209790763,-6.04720269025904,6.95673942232488e-06,6.13207561237969e-05,3.72757958571072
"1959","TC1200007835.hg.1","COQ10A","93058","coenzyme Q10A",0.816058536520001,5.61653270761589,3.42148563664608,0.00274831690344499,0.00612504780217841,-2.19698037680975
"1960","TC1200007842.hg.1","SPRYD4","283377","SPRY domain containing 4",0.771542655798017,5.51428778485766,3.53399038706788,0.00212169061809987,0.00495061144223303,-1.94576615715779
"1961","TC1200007861.hg.1","LRP1","4035","LDL receptor related protein 1",-0.997178618023334,6.69553298972838,-4.11627385894677,0.000550343498393023,0.00169845488482015,-0.624184032924753
"1962","TC1200007895.hg.1","OS9","10956","OS9 endoplasmic reticulum lectin",-0.922865135045033,8.48673020029362,-5.02535017856089,6.76520853413529e-05,0.00033428089227492,1.4543093014588
"1963","TC1200007899.hg.1","MARCHF9","92979","membrane associated ring-CH-type finger 9",1.64559020707628,4.86564406461344,6.80115647456565,1.40698497794288e-06,1.95203321264148e-05,5.32878714245425
"1964","TC1200007906.hg.1","ATP23","91419","ATP23 metallopeptidase and ATP synthase assembly factor homolog",-1.45606913725803,4.67826447456432,-6.10514636563489,6.13674982506784e-06,5.57009512609301e-05,3.85317681390675
"1965","TC1200007931.hg.1","SLC16A7","9194","solute carrier family 16 member 7",0.762687726670872,5.72834573021375,3.32972196078094,0.00339127637355077,0.00730088389832458,-2.40040509150983
"1966","TC1200008003.hg.1","TBK1","29110","TANK binding kinase 1",-1.45667219744324,5.854755949565,-5.70050167620826,1.48592857784451e-05,0.000102005795388434,2.96797244282158
"1967","TC1200008005.hg.1","RASSF3","283349","Ras association domain family member 3",-0.777714677912348,6.66163694519104,-3.36489456027488,0.00312905434405619,0.00683833068568571,-2.32260230202998
"1968","TC1200008028.hg.1","MSRB3","253827","methionine sulfoxide reductase B3",-0.645431236729008,4.191001120911,-2.9092176268342,0.00876428513014609,0.016346789382832,-3.31046320284109
"1969","TC1200008081.hg.1","DYRK2","8445","dual specificity tyrosine phosphorylation regulated kinase 2",1.48520928711683,5.59207776305978,6.77677102081351,1.47990292261167e-06,2.01685885028492e-05,5.27816028797722
"1970","TC1200008107.hg.1","RAP1B","5908","RAP1B, member of RAS oncogene family",-1.19150401960752,7.82126429677277,-4.45710612245623,0.000249646005538675,0.000894774666864761,0.156854707670591
"1971","TC1200008133.hg.1","LYZ","4069","lysozyme",-0.865970849486231,11.5511821288184,-4.02559217088023,0.000679374679756911,0.00200045316792666,-0.831551916433284
"1972","TC1200008182.hg.1","RAB21","23011","RAB21, member RAS oncogene family",-2.19313809108661,7.27851170745989,-8.15843368650414,9.58616012959105e-08,3.05434895163522e-06,8.01724733118524
"1973","TC1200008184.hg.1","TBC1D15","64786","TBC1 domain family member 15",-1.76431240911697,6.05716570454029,-8.3509978428887,6.67991404193152e-08,2.43001597430895e-06,8.37791738145108
"1974","TC1200008255.hg.1","ZDHHC17","23390","zinc finger DHHC-type palmitoyltransferase 17",-0.465052274396235,5.03011187839097,-2.37705484253042,0.0277065129270381,0.0438670629619314,-4.38698965033278
"1975","TC1200008370.hg.1","C12orf29","91298","chromosome 12 open reading frame 29",1.53390295624669,4.44493896383082,6.8417210170588,1.29378769301735e-06,1.83916896668928e-05,5.4128257717488
"1976","TC1200008373.hg.1","TMTC3","160418","transmembrane O-mannosyltransferase targeting cadherins 3",1.59149189520883,4.00442085349107,4.57522905385448,0.00018999869562388,0.000730885906563134,0.427495602988432
"1977","TC1200008434.hg.1","PLEKHG7","440107","pleckstrin homology and RhoGEF domain containing G7",0.614151126347815,4.28846419186258,2.62079901953464,0.0164995225100442,0.0280455459883753,-3.9066889017157
"1978","TC1200008488.hg.1","PLXNC1","10154","plexin C1",-0.85154903390065,9.24150702105777,-3.20413812131435,0.00451497725042496,0.00931685021611034,-2.67632043191001
"1979","TC1200008574.hg.1","APAF1","317","apoptotic peptidase activating factor 1",-0.734108851237558,6.83350575422864,-2.36362098136564,0.0284949474185532,0.0449770277006962,-4.41273701929494
"1980","TC1200008591.hg.1","ACTR6","64431","actin related protein 6",-0.702275629658851,4.60893810544441,-2.37756835244347,0.0276767806333942,0.0438350108077756,-4.38600386234997
"1981","TC1200008629.hg.1","DRAM1","55332","DNA damage regulated autophagy modulator 1",-2.02717166926341,4.13809847514016,-7.36808166324462,4.44535710111635e-07,8.96542063219201e-06,6.48287588248208
"1982","TC1200008675.hg.1","TXNRD1","7296","thioredoxin reductase 1",-1.07579928137677,6.66057939731643,-5.61762970770555,1.78518630049053e-05,0.000117486619775872,2.78445560793863
"1983","TC1200008677.hg.1","RPL18A","6142","ribosomal protein L18a",0.904432329354057,9.21530306362436,4.31274653828138,0.000348796925793206,0.00117195767066517,-0.174085030963615
"1984","TC1200008678.hg.1","EID3","493861","EP300 interacting inhibitor of differentiation 3",-0.853621724924632,4.88908374704465,-3.8247840927061,0.00108284695492554,0.00290182884672621,-1.2891953593732
"1985","TC1200008734.hg.1","RIC8B","55188","RIC8 guanine nucleotide exchange factor B",1.18006226945776,5.29604202771871,4.37125759932725,0.000304553568539617,0.00104690289185493,-0.0399459762060834
